X_um,Y_dev_um
1746.1645746164575,-11.053695955369596
1743.3751743375176,-11.053695955369596
1740.5857740585775,-11.053695955369596
1737.7963737796374,-11.053695955369596
1735.0069735006973,-11.053695955369596
1732.2175732217574,-11.053695955369596
1729.4281729428174,-11.053695955369596
1726.6387726638773,-11.053695955369596
1723.8493723849374,-11.053695955369596
1721.0599721059973,-11.053695955369596
1721.0599721059973,-8.264295676429569
1718.2705718270572,-8.264295676429569
1718.2705718270572,-5.47489539748954
1715.4811715481171,-5.47489539748954
1715.4811715481171,-2.685495118549512
1712.6917712691773,0.10390516039051603
1709.9023709902372,2.893305439330544
1709.9023709902372,5.682705718270571
1709.9023709902372,8.4721059972106
1707.112970711297,8.4721059972106
1707.112970711297,11.261506276150628
1707.112970711297,14.050906555090657
1707.112970711297,16.840306834030685
1704.3235704323572,16.840306834030685
1704.3235704323572,19.629707112970713
1704.3235704323572,22.419107391910742
1704.3235704323572,25.208507670850768
1704.3235704323572,27.997907949790797
1701.534170153417,27.997907949790797
1701.534170153417,30.787308228730826
1698.744769874477,30.787308228730826
1698.744769874477,33.57670850767085
1695.955369595537,33.57670850767085
1695.955369595537,36.36610878661088
1693.165969316597,36.36610878661088
1693.165969316597,39.15550906555091
1693.165969316597,41.94490934449094
1690.376569037657,41.94490934449094
1690.376569037657,44.73430962343097
1687.5871687587169,44.73430962343097
1687.5871687587169,47.523709902370996
1684.797768479777,47.523709902370996
1684.797768479777,50.31311018131102
1682.008368200837,50.31311018131102
1679.2189679218968,50.31311018131102
1676.4295676429567,50.31311018131102
1673.6401673640169,50.31311018131102
1670.8507670850768,50.31311018131102
1668.0613668061367,50.31311018131102
1665.2719665271968,50.31311018131102
1662.4825662482567,50.31311018131102
1659.6931659693166,50.31311018131102
1656.9037656903765,50.31311018131102
1654.1143654114367,50.31311018131102
1651.3249651324966,50.31311018131102
1648.5355648535565,50.31311018131102
1645.7461645746166,50.31311018131102
1642.9567642956765,50.31311018131102
1640.1673640167364,50.31311018131102
1637.3779637377963,50.31311018131102
1637.3779637377963,47.523709902370996
1634.5885634588565,47.523709902370996
1631.7991631799164,47.523709902370996
1629.0097629009763,47.523709902370996
1626.2203626220364,47.523709902370996
1623.4309623430963,47.523709902370996
1620.6415620641562,47.523709902370996
1617.8521617852161,44.73430962343097
1615.0627615062763,44.73430962343097
1612.2733612273362,44.73430962343097
1609.483960948396,44.73430962343097
1606.6945606694562,44.73430962343097
1603.9051603905161,41.94490934449094
1601.115760111576,41.94490934449094
1598.326359832636,41.94490934449094
1595.536959553696,41.94490934449094
1595.536959553696,39.15550906555091
1592.747559274756,39.15550906555091
1589.958158995816,39.15550906555091
1587.168758716876,39.15550906555091
1584.379358437936,36.36610878661088
1581.5899581589958,36.36610878661088
1581.5899581589958,33.57670850767085
1578.8005578800557,33.57670850767085
1576.0111576011159,33.57670850767085
1573.2217573221758,33.57670850767085
1570.4323570432357,33.57670850767085
1567.6429567642958,33.57670850767085
1567.6429567642958,30.787308228730826
1562.0641562064156,30.787308228730826
1559.2747559274756,30.787308228730826
1556.4853556485357,30.787308228730826
1553.6959553695956,30.787308228730826
1553.6959553695956,27.997907949790797
1550.9065550906555,27.997907949790797
1548.1171548117156,27.997907949790797
1545.3277545327755,27.997907949790797
1542.5383542538355,27.997907949790797
1542.5383542538355,25.208507670850768
1539.7489539748954,25.208507670850768
1536.9595536959555,25.208507670850768
1534.1701534170154,22.419107391910742
1531.3807531380753,22.419107391910742
1528.5913528591354,22.419107391910742
1525.8019525801953,22.419107391910742
1523.0125523012553,19.629707112970713
1520.2231520223152,19.629707112970713
1517.4337517433753,19.629707112970713
1514.6443514644352,19.629707112970713
1514.6443514644352,16.840306834030685
