Reduc.:Test_Brass-Reduc.,,Cu Zn,,
2θ - °,Intensity - cps,2θ - °,Y,Intensity - cps
2.78999996185303,762.952697753906,,,
2.79999995231628,736.080078125,,,
2.80999994277954,711.570739746094,,,
2.8199999332428,689.311401367188,,,
2.82999992370605,669.18896484375,,,
2.83999991416931,651.090270996094,,,
2.84999990463257,634.902160644531,,,
2.85999989509583,620.511474609375,,,
2.86999988555908,607.805053710938,,,
2.88000011444092,596.669677734375,,,
2.89000010490417,586.992309570313,,,
2.90000009536743,578.65966796875,,,
2.91000008583069,571.558654785156,,,
2.92000007629395,565.576110839844,,,
2.9300000667572,560.598876953125,,,
2.94000005722046,556.513793945313,,,
2.95000004768372,553.207702636719,,,
2.96000003814697,550.5673828125,,,
2.97000002861023,548.479736328125,,,
2.98000001907349,546.831665039063,,,
2.99000000953674,545.509887695313,,,
3,544.401245117188,,,
3.00999999046326,543.410461425781,,,
3.01999998092651,542.513000488281,,,
3.02999997138977,541.702270507813,,,
3.03999996185303,540.971557617188,,,
3.04999995231628,540.314270019531,,,
3.05999994277954,539.723693847656,,,
3.0699999332428,539.193237304688,,,
3.07999992370605,538.716186523438,,,
3.08999991416931,538.285888671875,,,
3.09999990463257,537.895690917969,,,
3.10999989509583,537.538940429688,,,
3.11999988555908,537.208984375,,,
3.13000011444092,536.899169921875,,,
3.14000010490417,536.602844238281,,,
3.15000009536743,536.313354492188,,,
3.16000008583069,536.023986816406,,,
3.17000007629395,535.728149414063,,,
3.1800000667572,535.419128417969,,,
3.19000005722046,535.09033203125,,,
3.20000004768372,534.735046386719,,,
3.21000003814697,534.3466796875,,,
3.22000002861023,533.91845703125,,,
3.23000001907349,533.44384765625,,,
3.24000000953674,532.916137695313,,,
3.25,532.328674316406,,,
3.25999999046326,531.674743652344,,,
3.26999998092651,530.947814941406,,,
3.27999997138977,530.14111328125,,,
3.28999996185303,529.248046875,,,
3.29999995231628,528.261901855469,,,
3.30999994277954,527.176086425781,,,
3.3199999332428,525.985412597656,,,
3.32999992370605,524.69091796875,,,
3.33999991416931,523.294921875,,,
3.34999990463257,521.800048828125,,,
3.35999989509583,520.208679199219,,,
3.36999988555908,518.523376464844,,,
3.38000011444092,516.746520996094,,,
3.39000010490417,514.880615234375,,,
3.40000009536743,512.928161621094,,,
3.41000008583069,510.8916015625,,,
3.42000007629395,508.7734375,,,
3.4300000667572,506.576110839844,,,
